tag,type,n,text,xml:id,who,lemma,ana,part,next,rendition,prev,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.178,lively,fs-tgv-0322180,,lively,#j,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.178,acted,fs-tgv-0322200,,act,#vvd,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.178,with,fs-tgv-0322220,,with,#acp-p,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.178,my,fs-tgv-0322240,,my,#po,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.178,tears,fs-tgv-0322260,,tear,#n2,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
l,,4.4.179,,ftln-2002,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
w,,4.4.179,That,fs-tgv-0322270,,that,#cs,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.179,my,fs-tgv-0322290,,my,#po,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.179,poor,fs-tgv-0322310,,poor,#j,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.179,mistress,fs-tgv-0322330,,mistress,#n1,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
pc,,4.4.179,",",fs-tgv-0322340,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.179,movèd,fs-tgv-0322360,,move,#vvd,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.179,therewithal,fs-tgv-0322380,,therewithal,#av,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
pc,,4.4.179,",",fs-tgv-0322390,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
l,,4.4.180,,ftln-2003,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
w,,4.4.180,Wept,fs-tgv-0322400,,weep,#vvd,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.180,bitterly,fs-tgv-0322420,,bitter,#av_j,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
pc,,4.4.180,;,fs-tgv-0322430,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.180,and,fs-tgv-0322450,,and,#cc,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.180,would,fs-tgv-0322470,,will,#vmd,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.180,I,fs-tgv-0322490,,i,#pns,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.180,might,fs-tgv-0322510,,may,#vmd,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.180,be,fs-tgv-0322530,,be,#vvi,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.180,dead,fs-tgv-0322550,,dead,#j,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
l,,4.4.181,,ftln-2004,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
w,,4.4.181,If,fs-tgv-0322560,,if,#cs,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.181,I,fs-tgv-0322580,,i,#pns,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.181,in,fs-tgv-0322600,,in,#acp-p,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.181,thought,fs-tgv-0322620,,thought,#n1,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.181,felt,fs-tgv-0322640,,feel,#vvd,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.181,not,fs-tgv-0322660,,not,#xx,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.181,her,fs-tgv-0322680,,her,#po,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.181,very,fs-tgv-0322700,,very,#j,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.181,sorrow,fs-tgv-0322720,,sorrow,#n1,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
pc,,4.4.181,.,fs-tgv-0322730,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
sp,,,,sp-2005,{'#Sylvia_TGV'},,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
l,,4.4.182,,ftln-2005,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
w,,4.4.182,She,fs-tgv-0322750,,she,#pns,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.182,is,fs-tgv-0322770,,be,#vvz,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.182,beholding,fs-tgv-0322790,,behold,#vvg,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.182,to,fs-tgv-0322810,,to,#acp-p,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.182,thee,fs-tgv-0322830,,thou,#pno,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.182,",",fs-tgv-0322840,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.182,gentle,fs-tgv-0322860,,gentle,#j,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.182,youth,fs-tgv-0322880,,youth,#n1,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.182,.,fs-tgv-0322890,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
l,,4.4.183,,ftln-2006,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
w,,4.4.183,Alas,fs-tgv-0322900,,alas,#uh,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.183,",",fs-tgv-0322910,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.183,poor,fs-tgv-0322930,,poor,#j,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.183,lady,fs-tgv-0322950,,lady,#n1,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.183,",",fs-tgv-0322960,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.183,desolate,fs-tgv-0322980,,desolate,#j,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.183,and,fs-tgv-0323000,,and,#cc,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.183,left,fs-tgv-0323020,,leave,#vvn,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.183,!,fs-tgv-0323030,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
l,,4.4.184,,ftln-2007,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
w,,4.4.184,I,fs-tgv-0323040,,i,#pns,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.184,weep,fs-tgv-0323060,,weep,#vvb,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.184,myself,fs-tgv-0323080,,myself,#px,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.184,to,fs-tgv-0323100,,to,#acp-cs,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.184,think,fs-tgv-0323120,,think,#vvi,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.184,upon,fs-tgv-0323140,,upon,#acp-p,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.184,thy,fs-tgv-0323160,,thy,#po,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.184,words,fs-tgv-0323180,,word,#n2,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.184,.,fs-tgv-0323190,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
l,,4.4.185,,ftln-2008,,,,I,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
w,,4.4.185,Here,fs-tgv-0323200,,here,#av,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.185,",",fs-tgv-0323210,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.185,youth,fs-tgv-0323230,,youth,#n1,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.185,",",fs-tgv-0323240,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.185,there,fs-tgv-0323260,,there,#acp-av,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.185,is,fs-tgv-0323280,,be,#vvz,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.185,my,fs-tgv-0323300,,my,#po,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.185,purse,fs-tgv-0323320,,purse,#n1,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.185,.,fs-tgv-0323330,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
stage,business,SD 4.4.185.1,,stg-2008.1,"{'#Sylvia_TGV', '#Julia_TGV'}",,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
w,,SD 4.4.185.1,She,fs-tgv-0323340,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,SD 4.4.185.1,gives,fs-tgv-0323360,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,SD 4.4.185.1,Julia,fs-tgv-0323380,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,SD 4.4.185.1,a,fs-tgv-0323400,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,SD 4.4.185.1,purse,fs-tgv-0323420,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,SD 4.4.185.1,.,fs-tgv-0323430,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
l,,4.4.186,,ftln-2009,,,,F,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
w,,4.4.186,I,fs-tgv-0323440,,i,#pns,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.186,give,fs-tgv-0323460,,give,#vvb,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.186,thee,fs-tgv-0323480,,thou,#pno,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.186,this,fs-tgv-0323500,,this,#d,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
l,,4.4.187,,ftln-2010,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
w,,4.4.187,For,fs-tgv-0323510,,for,#acp-p,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.187,thy,fs-tgv-0323530,,thy,#po,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.187,sweet,fs-tgv-0323550,,sweet,#j,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.187,mistress’,fs-tgv-0323570,,mistress,#n1g,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.187,sake,fs-tgv-0323590,,sake,#n1,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.187,",",fs-tgv-0323600,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.187,because,fs-tgv-0323620,,because,#acp-cs,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.187,thou,fs-tgv-0323640,,thou,#pns,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.187,lov’st,fs-tgv-0323660,,love,#vv2,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.187,her,fs-tgv-0323680,,she,#pno,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.187,.,fs-tgv-0323690,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
l,,4.4.188,,ftln-2011,,,#short,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
w,,4.4.188,Farewell,fs-tgv-0323700,,farewell,#uh_n,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
pc,,4.4.188,.,fs-tgv-0323710,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Sylvia_TGV
sp,,,,sp-2012,{'#Julia_TGV'},,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
stage,modifier,SD 4.4.189.0,,stg-2012.0,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
pc,,SD 4.4.189.0,",",fs-tgv-0323730,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,SD 4.4.189.0,as,fs-tgv-0323750,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,SD 4.4.189.0,Sebastian,fs-tgv-0323770,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
l,,4.4.189,,ftln-2012,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
w,,4.4.189,And,fs-tgv-0323780,,and,#cc,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.189,she,fs-tgv-0323800,,she,#pns,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.189,shall,fs-tgv-0323820,,shall,#vmb,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.189,thank,fs-tgv-0323840,,thank,#vvi,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.189,you,fs-tgv-0323860,,you,#pn,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.189,for,fs-tgv-0323880,,for,#acp-p,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.189,’t,fs-tgv-0323900,,it,#pn,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.189,if,fs-tgv-0323920,,if,#cs,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.189,e’er,fs-tgv-0323940,,ever,#av,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.189,you,fs-tgv-0323960,,you,#pn,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.189,know,fs-tgv-0323980,,know,#vvb,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,
w,,4.4.189,her,fs-tgv-0324000,,she,#pno,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
pc,,4.4.189,.,fs-tgv-0324010,,,,,,,,4,4,#Julia_TGV #Sylvia_TGV,74,#Julia_TGV
stage,exit,SD 4.4.189.1,,stg-2012.1,{'#Sylvia_TGV'},,,,,,,4,4,#Julia_TGV,75,#Julia_TGV
w,,SD 4.4.189.1,Sylvia,fs-tgv-0324020,,,,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,SD 4.4.189.1,exits,fs-tgv-0324040,,,,,,,,4,4,#Julia_TGV,75,#Julia_TGV
pc,,SD 4.4.189.1,.,fs-tgv-0324050,,,,,,,,4,4,#Julia_TGV,75,#Julia_TGV
l,,4.4.190,,ftln-2013,,,,,,,,4,4,#Julia_TGV,75,#Julia_TGV
w,,4.4.190,A,fs-tgv-0324060,,a,#d,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.190,virtuous,fs-tgv-0324080,,virtuous,#j,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.190,gentlewoman,fs-tgv-0324100,,gentlewoman,#n1,,,,,4,4,#Julia_TGV,75,#Julia_TGV
pc,,4.4.190,",",fs-tgv-0324110,,,,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.190,mild,fs-tgv-0324130,,mild,#j,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.190,and,fs-tgv-0324150,,and,#cc,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.190,beautiful,fs-tgv-0324170,,beautiful,#j,,,,,4,4,#Julia_TGV,75,#Julia_TGV
pc,,4.4.190,.,fs-tgv-0324180,,,,,,,,4,4,#Julia_TGV,75,#Julia_TGV
l,,4.4.191,,ftln-2014,,,,,,,,4,4,#Julia_TGV,75,#Julia_TGV
w,,4.4.191,I,fs-tgv-0324190,,i,#pns,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.191,hope,fs-tgv-0324210,,hope,#vvb,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.191,my,fs-tgv-0324230,,my,#po,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.191,master’s,fs-tgv-0324250,,master,#n1g,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.191,suit,fs-tgv-0324270,,suit,#n1,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.191,will,fs-tgv-0324290,,will,#vmb,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.191,be,fs-tgv-0324310,,be,#vvi,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.191,but,fs-tgv-0324330,,but,#acp-av,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.191,cold,fs-tgv-0324350,,cold,#j,,,,,4,4,#Julia_TGV,75,#Julia_TGV
pc,,4.4.191,",",fs-tgv-0324360,,,,,,,,4,4,#Julia_TGV,75,#Julia_TGV
l,,4.4.192,,ftln-2015,,,,,,,,4,4,#Julia_TGV,75,#Julia_TGV
w,,4.4.192,Since,fs-tgv-0324370,,since,#acp-cs,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.192,she,fs-tgv-0324390,,she,#pns,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.192,respects,fs-tgv-0324410,,respect,#vvz,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.192,my,fs-tgv-0324430,,my,#po,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.192,mistress’,fs-tgv-0324450,,mistress,#n1g,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.192,love,fs-tgv-0324470,,love,#n1,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.192,so,fs-tgv-0324490,,so,#av,,,,,4,4,#Julia_TGV,75,#Julia_TGV
c,,, ,,,,,,,,,4,4,#Julia_TGV,75,
w,,4.4.192,much,fs-tgv-0324510,,much,#d,,,,,4,4,#Julia_TGV,75,#Julia_TGV
