tag,type,n,text,xml:id,who,lemma,ana,part,prev,rendition,next,unit,corresp,act,scene,onstage,stagegroup_raw,speaker
w,,4.5.33,Say,fs-ham-0456150,,say,#vvb,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.33,you,fs-ham-0456170,,you,#pn,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.33,?,fs-ham-0456180,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.33,Nay,fs-ham-0456200,,nay,#uh,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.33,",",fs-ham-0456210,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.33,pray,fs-ham-0456230,,pray,#vvb,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.33,you,fs-ham-0456250,,you,#pn,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.33,",",fs-ham-0456260,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.33,mark,fs-ham-0456280,,mark,#vvb,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.33,.,fs-ham-0456290,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
stage,delivery,SD 4.5.34,,stg-2933,,,,,,indentVerse,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
w,,SD 4.5.34,Sings,fs-ham-0456300,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,SD 4.5.34,.,fs-ham-0456310,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
lg,quatrain,,,stz-2933,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
l,,4.5.34,,ftln-2933,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
w,,4.5.34,He,fs-ham-0456320,,he,#pns,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.34,is,fs-ham-0456340,,be,#vvz,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.34,dead,fs-ham-0456360,,dead,#j,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.34,and,fs-ham-0456380,,and,#cc,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.34,gone,fs-ham-0456400,,go,#vvn,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.34,",",fs-ham-0456410,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.34,lady,fs-ham-0456430,,lady,#n1,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.34,",",fs-ham-0456440,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
l,,4.5.35,,ftln-2934,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
w,,4.5.35,He,fs-ham-0456450,,he,#pns,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.35,is,fs-ham-0456470,,be,#vvz,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.35,dead,fs-ham-0456490,,dead,#j,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.35,and,fs-ham-0456510,,and,#cc,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.35,gone,fs-ham-0456530,,go,#vvn,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.35,;,fs-ham-0456540,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
l,,4.5.36,,ftln-2935,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
w,,4.5.36,At,fs-ham-0456550,,at,#acp-p,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.36,his,fs-ham-0456570,,his,#po,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.36,head,fs-ham-0456590,,head,#n1,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.36,a,fs-ham-0456610,,a,#d,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.36,grass-green,fs-ham-0456630,,grass-green,#j,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.36,turf,fs-ham-0456650,,turf,#n1,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.36,",",fs-ham-0456660,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
l,,4.5.37,,ftln-2936,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
w,,4.5.37,At,fs-ham-0456670,,at,#acp-p,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.37,his,fs-ham-0456690,,his,#po,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.37,heels,fs-ham-0456710,,heel,#n2,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.37,a,fs-ham-0456730,,a,#d,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.37,stone,fs-ham-0456750,,stone,#n1,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.37,.,fs-ham-0456760,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
l,,4.5.38,,ftln-2937,,,#short,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
w,,4.5.38,Oh,fs-ham-0456770,,oh,#uh,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.38,",",fs-ham-0456780,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.38,ho,fs-ham-0456800,,ho,#uh,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.38,!,fs-ham-0456810,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
sp,,,,sp-2938,{'#Gertrude_Ham'},,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Gertrude_Ham
l,,4.5.39,,ftln-2938,,,#short,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Gertrude_Ham
w,,4.5.39,Nay,fs-ham-0456830,,nay,#uh,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Gertrude_Ham
pc,,4.5.39,",",fs-ham-0456840,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Gertrude_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.39,but,fs-ham-0456860,,but,#acp-cc,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Gertrude_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.39,Ophelia,fs-ham-0456880,,Ophelia,#n1-nn,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Gertrude_Ham
pc,,4.5.39,—,fs-ham-0456890,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Gertrude_Ham
sp,,,,sp-2939,{'#Ophelia_Ham'},,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
l,,4.5.40,,ftln-2939,,,#short,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
w,,4.5.40,Pray,fs-ham-0456910,,pray,#vvb,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.40,you,fs-ham-0456930,,you,#pn,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.40,",",fs-ham-0456940,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.40,mark,fs-ham-0456960,,mark,#vvb,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.40,.,fs-ham-0456970,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
stage,delivery,SD 4.5.41,,stg-2940,,,,,,indentVerse,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
w,,SD 4.5.41,Sings,fs-ham-0456980,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,SD 4.5.41,.,fs-ham-0456990,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
lg,quatrain,,,stz-2940,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
l,,4.5.41,,ftln-2940,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
w,,4.5.41,White,fs-ham-0457000,,white,#j,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.41,his,fs-ham-0457020,,his,#po,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.41,shroud,fs-ham-0457040,,shroud,#n1,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.41,as,fs-ham-0457060,,as,#acp-cs,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.41,the,fs-ham-0457080,,the,#d,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.41,mountain,fs-ham-0457100,,mountain,#n1,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,
w,,4.5.41,snow,fs-ham-0457120,,snow,#n1,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
pc,,4.5.41,—,fs-ham-0457130,,,,,,,,,,4,5,#Gertrude_Ham #Horatio_Ham #Ophelia_Ham,111,#Ophelia_Ham
stage,entrance,SD 4.5.41.1,,stg-2940.1,{'#Claudius_Ham'},,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,SD 4.5.41.1,Enter,fs-ham-0457140,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,SD 4.5.41.1,King,fs-ham-0457160,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
pc,,SD 4.5.41.1,.,fs-ham-0457170,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
sp,,,,sp-2941,{'#Gertrude_Ham'},,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Gertrude_Ham
l,,4.5.42,,ftln-2941,,,#short,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Gertrude_Ham
w,,4.5.42,Alas,fs-ham-0457190,,alas,#uh,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Gertrude_Ham
pc,,4.5.42,",",fs-ham-0457200,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Gertrude_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.42,look,fs-ham-0457220,,look,#vvb,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Gertrude_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.42,here,fs-ham-0457240,,here,#av,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Gertrude_Ham
pc,,4.5.42,",",fs-ham-0457250,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Gertrude_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.42,my,fs-ham-0457270,,my,#po,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Gertrude_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.42,lord,fs-ham-0457290,,lord,#n1,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Gertrude_Ham
pc,,4.5.42,.,fs-ham-0457300,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Gertrude_Ham
sp,,,,sp-2942,{'#Ophelia_Ham'},,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
stage,delivery,SD 4.5.43.0,,stg-2942.0,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,SD 4.5.43.0,sings,fs-ham-0457330,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
lg,quatrain,,,stz-2942,,,,,stz-2940,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
l,,4.5.43,,ftln-2942,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
w,,4.5.43,Larded,fs-ham-0457340,,lard,#vvn,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.43,all,fs-ham-0457360,,all,#d,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.43,with,fs-ham-0457380,,with,#acp-p,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.43,sweet,fs-ham-0457400,,sweet,#j,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.43,flowers,fs-ham-0457420,,flower,#n2,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
pc,,4.5.43,;,fs-ham-0457430,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
l,,4.5.44,,ftln-2943,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
w,,4.5.44,Which,fs-ham-0457440,,which,#crq-r,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.44,bewept,fs-ham-0457460,,beweep,#vvn,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.44,to,fs-ham-0457480,,to,#acp-p,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.44,the,fs-ham-0457500,,the,#d,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.44,ground,fs-ham-0457520,,ground,#n1,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.44,did,fs-ham-0457540,,do,#vvd,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.44,not,fs-ham-0457560,,not,#xx,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.44,go,fs-ham-0457580,,go,#vvi,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
l,,4.5.45,,ftln-2944,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
w,,4.5.45,With,fs-ham-0457590,,with,#acp-p,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.45,true-love,fs-ham-0457610,,true-love,#n1,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.45,showers,fs-ham-0457630,,shower,#n2,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
pc,,4.5.45,.,fs-ham-0457640,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
sp,,,,sp-2945,{'#Claudius_Ham'},,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Claudius_Ham
p,,,,p-2945,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
lb,,4.5.46,,ftln-2945,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Claudius_Ham
w,,4.5.46,How,fs-ham-0457660,,how,#crq-q,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Claudius_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.46,do,fs-ham-0457680,,do,#vvb,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Claudius_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.46,you,fs-ham-0457700,,you,#pn,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Claudius_Ham
pc,,4.5.46,",",fs-ham-0457710,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Claudius_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.46,pretty,fs-ham-0457730,,pretty,#j,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Claudius_Ham
c,,, ,,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
w,,4.5.46,lady,fs-ham-0457750,,lady,#n1,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Claudius_Ham
pc,,4.5.46,?,fs-ham-0457760,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Claudius_Ham
sp,,,,sp-2946,{'#Ophelia_Ham'},,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,#Ophelia_Ham
p,,,,p-2946,,,,,,,,,,4,5,#Claudius_Ham #Gertrude_Ham #Horatio_Ham #Ophelia_Ham,112,
