tag,type,n,text,xml:id,who,lemma,ana,rendition,part,act,scene,onstage,stagegroup_raw,speaker
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.111,up,fs-wiv-0362290,,up,#acp-av,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
pc,,4.2.111,.,fs-wiv-0362300,,,,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
sp,,,,sp-2176,{'#John_Wiv'},,,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
p,,,,p-2176,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
lb,,4.2.112,,ftln-2176,,,,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
w,,4.2.112,Pray,fs-wiv-0362320,,pray,#vvb,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.112,heaven,fs-wiv-0362340,,heaven,#n1,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.112,it,fs-wiv-0362360,,it,#pn,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.112,be,fs-wiv-0362380,,be,#vvb,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.112,not,fs-wiv-0362400,,not,#xx,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.112,full,fs-wiv-0362420,,full,#j,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.112,of,fs-wiv-0362440,,of,#acp-p,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.112,knight,fs-wiv-0362460,,knight,#n1,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.112,again,fs-wiv-0362480,,again,#av,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
pc,,4.2.112,.,fs-wiv-0362490,,,,,,4,2,#John_Wiv #Robert_Wiv,126,#John_Wiv
sp,,,,sp-2177,{'#Robert_Wiv'},,,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
p,,,,p-2177,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
lb,,4.2.113,,ftln-2177,,,,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
w,,4.2.113,I,fs-wiv-0362510,,i,#pns,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.113,hope,fs-wiv-0362530,,hope,#vvb,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.113,not,fs-wiv-0362550,,not,#xx,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
pc,,4.2.113,.,fs-wiv-0362560,,,,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.113,I,fs-wiv-0362580,,i,#pns,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.113,had,fs-wiv-0362600,,have,#vvd,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.113,lief,fs-wiv-0362620,,lief,#av_j,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.113,as,fs-wiv-0362640,,as,#acp-cs,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.113,bear,fs-wiv-0362660,,bear,#vvi,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.113,so,fs-wiv-0362680,,so,#av,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.113,much,fs-wiv-0362700,,much,#d,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,4.2.113,lead,fs-wiv-0362720,,lead,#n1,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
pc,,4.2.113,.,fs-wiv-0362730,,,,,,4,2,#John_Wiv #Robert_Wiv,126,#Robert_Wiv
stage,business,SD 4.2.113.1,,stg-2177.1,"{'#Robert_Wiv', '#John_Wiv'}",,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,SD 4.2.113.1,They,fs-wiv-0362740,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,SD 4.2.113.1,pick,fs-wiv-0362760,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,SD 4.2.113.1,up,fs-wiv-0362780,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,SD 4.2.113.1,the,fs-wiv-0362800,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
c,,, ,,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
w,,SD 4.2.113.1,basket,fs-wiv-0362820,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
pc,,SD 4.2.113.1,.,fs-wiv-0362830,,,,,,4,2,#John_Wiv #Robert_Wiv,126,
stage,entrance,SD 4.2.113.2,,stg-2177.2,"{'#MasterFord_Wiv', '#DoctorCaius_Wiv', '#MasterPage_Wiv', '#HughEvans_Wiv', '#Shallow_2H4'}",,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.113.2,Enter,fs-wiv-0362840,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.113.2,Ford,fs-wiv-0362860,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
pc,,SD 4.2.113.2,",",fs-wiv-0362870,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.113.2,Page,fs-wiv-0362890,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
pc,,SD 4.2.113.2,",",fs-wiv-0362900,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.113.2,Doctor,fs-wiv-0362920,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.113.2,Caius,fs-wiv-0362940,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
pc,,SD 4.2.113.2,",",fs-wiv-0362950,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.113.2,Sir,fs-wiv-0362970,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.113.2,Hugh,fs-wiv-0362990,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.113.2,Evans,fs-wiv-0363000,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
pc,,SD 4.2.113.2,",",fs-wiv-0363010,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.113.2,and,fs-wiv-0363030,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.113.2,Shallow,fs-wiv-0363050,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
pc,,SD 4.2.113.2,.,fs-wiv-0363060,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
sp,,,,sp-2178,{'#MasterFord_Wiv'},,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
p,,,,p-2178,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
lb,,4.2.114,,ftln-2178,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
w,,4.2.114,Ay,fs-wiv-0363080,,ay,#uh,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
pc,,4.2.114,",",fs-wiv-0363090,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.114,but,fs-wiv-0363110,,but,#acp-cc,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.114,if,fs-wiv-0363130,,if,#cs,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.114,it,fs-wiv-0363150,,it,#pn,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.114,prove,fs-wiv-0363170,,prove,#vvb,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.114,true,fs-wiv-0363190,,true,#j,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
pc,,4.2.114,",",fs-wiv-0363200,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.114,Master,fs-wiv-0363220,,master,#n1,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.114,Page,fs-wiv-0363240,,Page,#n1-nn,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
pc,,4.2.114,",",fs-wiv-0363250,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.114,have,fs-wiv-0363270,,have,#vvb,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.114,you,fs-wiv-0363290,,you,#pn,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
lb,,4.2.115,,ftln-2179,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
w,,4.2.115,any,fs-wiv-0363300,,any,#d,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.115,way,fs-wiv-0363320,,way,#n1,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.115,then,fs-wiv-0363340,,then,#av,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.115,to,fs-wiv-0363360,,to,#acp-cs,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.115,unfool,fs-wiv-0363380,,unfool,#vvi,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.115,me,fs-wiv-0363400,,i,#pno,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.115,again,fs-wiv-0363420,,again,#av,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
pc,,4.2.115,?,fs-wiv-0363430,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
pc,,4.2.115,—,fs-wiv-0363440,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
w,,4.2.115,Set,fs-wiv-0363450,,set,#vvb,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.115,down,fs-wiv-0363470,,down,#acp-av,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.115,the,fs-wiv-0363490,,the,#d,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
lb,,4.2.116,,ftln-2180,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
w,,4.2.116,basket,fs-wiv-0363500,,basket,#n1,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
pc,,4.2.116,",",fs-wiv-0363510,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.116,villain,fs-wiv-0363530,,villain,#n1,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
pc,,4.2.116,.,fs-wiv-0363540,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
stage,business,SD 4.2.116,,stg-2180,"{'#Robert_Wiv', '#John_Wiv'}",,,inline,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.116,They,fs-wiv-0363560,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.116,put,fs-wiv-0363580,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.116,the,fs-wiv-0363600,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.116,basket,fs-wiv-0363620,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,SD 4.2.116,down,fs-wiv-0363640,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
pc,,SD 4.2.116,.,fs-wiv-0363650,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.116,Somebody,fs-wiv-0363670,,somebody,#pi,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
lb,,4.2.117,,ftln-2181,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
w,,4.2.117,call,fs-wiv-0363680,,call,#vvb,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.117,my,fs-wiv-0363700,,my,#po,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
w,,4.2.117,wife,fs-wiv-0363720,,wife,#n1,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
pc,,4.2.117,.,fs-wiv-0363730,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,#MasterFord_Wiv
c,,, ,,,,,,,4,2,#DoctorCaius_Wiv #HughEvans_Wiv #John_Wiv #MasterFord_Wiv #MasterPage_Wiv #Robert_Wiv #Shallow_2H4,127,
