tag,type,n,text,xml:id,who,ana,rendition,lemma,part,act,scene,onstage,stagegroup_raw,speaker
w,,5.2.111,on,fs-tit-0389400,,#acp-p,,on,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.111,them,fs-tit-0389420,,#pno,,they,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.111,some,fs-tit-0389440,,#d,,some,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.111,violent,fs-tit-0389460,,#j,,violent,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.111,death,fs-tit-0389480,,#n1,,death,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
pc,,5.2.111,.,fs-tit-0389490,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
l,,5.2.112,,ftln-2268,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
w,,5.2.112,They,fs-tit-0389500,,#pns,,they,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.112,have,fs-tit-0389520,,#vvb,,have,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.112,been,fs-tit-0389540,,#vvn,,be,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.112,violent,fs-tit-0389560,,#j,,violent,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.112,to,fs-tit-0389580,,#acp-p,,to,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.112,me,fs-tit-0389600,,#pno,,i,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.112,and,fs-tit-0389620,,#cc,,and,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.112,mine,fs-tit-0389640,,#png,,i,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
pc,,5.2.112,.,fs-tit-0389650,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Titus_Tit
sp,,,,sp-2269,{'#Tamora_Tit'},,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
l,,5.2.113,,ftln-2269,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
w,,5.2.113,Well,fs-tit-0389670,,#av,,well,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.113,hast,fs-tit-0389690,,#vv2,,have,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.113,thou,fs-tit-0389710,,#pns,,thou,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.113,lessoned,fs-tit-0389730,,#vvn,,lesson,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.113,us,fs-tit-0389750,,#pno,,we,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.113,;,fs-tit-0389760,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.113,this,fs-tit-0389780,,#d,,this,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.113,shall,fs-tit-0389800,,#vmb,,shall,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.113,we,fs-tit-0389820,,#pns,,we,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.113,do,fs-tit-0389840,,#vvi,,do,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.113,.,fs-tit-0389850,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
l,,5.2.114,,ftln-2270,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
w,,5.2.114,But,fs-tit-0389860,,#acp-cc,,but,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.114,would,fs-tit-0389880,,#vmd,,will,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.114,it,fs-tit-0389900,,#pn,,it,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.114,please,fs-tit-0389920,,#vvi,,please,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.114,thee,fs-tit-0389940,,#pno,,thou,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.114,",",fs-tit-0389950,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.114,good,fs-tit-0389970,,#j,,good,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.114,Andronicus,fs-tit-0389990,,#n1-nn,,Andronicus,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.114,",",fs-tit-0390000,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
l,,5.2.115,,ftln-2271,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
w,,5.2.115,To,fs-tit-0390010,,#acp-cs,,to,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.115,send,fs-tit-0390030,,#vvi,,send,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.115,for,fs-tit-0390050,,#acp-p,,for,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.115,Lucius,fs-tit-0390070,,#n1-nn,,Lucius,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.115,",",fs-tit-0390080,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.115,thy,fs-tit-0390100,,#po,,thy,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.115,thrice-valiant,fs-tit-0390120,,#j,,thrice-valiant,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.115,son,fs-tit-0390140,,#n1,,son,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.115,",",fs-tit-0390150,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
l,,5.2.116,,ftln-2272,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
w,,5.2.116,Who,fs-tit-0390160,,#crq-r,,who,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.116,leads,fs-tit-0390180,,#vvz,,lead,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.116,towards,fs-tit-0390200,,#acp-p,,towards,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.116,Rome,fs-tit-0390220,,#n1-nn,,Rome,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.116,a,fs-tit-0390240,,#d,,a,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.116,band,fs-tit-0390260,,#n1,,band,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.116,of,fs-tit-0390280,,#acp-p,,of,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.116,warlike,fs-tit-0390300,,#j,,warlike,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.116,Goths,fs-tit-0390320,,#n2-nn,,Goth,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.116,",",fs-tit-0390330,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
l,,5.2.117,,ftln-2273,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
w,,5.2.117,And,fs-tit-0390340,,#cc,,and,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.117,bid,fs-tit-0390360,,#vvb,,bid,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.117,him,fs-tit-0390380,,#pno,,he,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.117,come,fs-tit-0390400,,#vvi,,come,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.117,and,fs-tit-0390420,,#cc,,and,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.117,banquet,fs-tit-0390440,,#vvi,,banquet,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.117,at,fs-tit-0390460,,#acp-p,,at,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.117,thy,fs-tit-0390480,,#po,,thy,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.117,house,fs-tit-0390500,,#n1,,house,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.117,?,fs-tit-0390510,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
l,,5.2.118,,ftln-2274,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
w,,5.2.118,When,fs-tit-0390520,,#crq-cs,,when,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.118,he,fs-tit-0390540,,#pns,,he,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.118,is,fs-tit-0390560,,#vvz,,be,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.118,here,fs-tit-0390580,,#av,,here,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.118,",",fs-tit-0390590,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.118,even,fs-tit-0390610,,#av,,even,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.118,at,fs-tit-0390630,,#acp-p,,at,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.118,thy,fs-tit-0390650,,#po,,thy,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.118,solemn,fs-tit-0390670,,#j,,solemn,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.118,feast,fs-tit-0390690,,#n1,,feast,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.118,",",fs-tit-0390700,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
l,,5.2.119,,ftln-2275,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
w,,5.2.119,I,fs-tit-0390710,,#pns,,i,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.119,will,fs-tit-0390730,,#vmb,,will,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.119,bring,fs-tit-0390750,,#vvi,,bring,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.119,in,fs-tit-0390770,,#acp-p,,in,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.119,the,fs-tit-0390790,,#d,,the,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.119,Empress,fs-tit-0390810,,#n1,,empress,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.119,and,fs-tit-0390830,,#cc,,and,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.119,her,fs-tit-0390850,,#po,,her,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.119,sons,fs-tit-0390870,,#n2,,son,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.119,",",fs-tit-0390880,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
l,,5.2.120,,ftln-2276,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
w,,5.2.120,The,fs-tit-0390890,,#d,,the,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.120,Emperor,fs-tit-0390910,,#n1,,emperor,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.120,himself,fs-tit-0390930,,#px,,himself,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.120,",",fs-tit-0390940,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.120,and,fs-tit-0390960,,#cc,,and,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.120,all,fs-tit-0390980,,#d,,all,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.120,thy,fs-tit-0391000,,#po,,thy,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.120,foes,fs-tit-0391020,,#n2,,foe,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.120,",",fs-tit-0391030,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
l,,5.2.121,,ftln-2277,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
w,,5.2.121,And,fs-tit-0391040,,#cc,,and,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.121,at,fs-tit-0391060,,#acp-p,,at,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.121,thy,fs-tit-0391080,,#po,,thy,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.121,mercy,fs-tit-0391100,,#n1,,mercy,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.121,shall,fs-tit-0391120,,#vmb,,shall,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.121,they,fs-tit-0391140,,#pns,,they,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.121,stoop,fs-tit-0391160,,#vvi,,stoop,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.121,and,fs-tit-0391180,,#cc,,and,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
c,,, ,,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,
w,,5.2.121,kneel,fs-tit-0391200,,#vvi,,kneel,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
pc,,5.2.121,",",fs-tit-0391210,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
l,,5.2.122,,ftln-2278,,,,,,5,2,#Chiron_Tit #Demetrius_Tit #Tamora_Tit #Titus_Tit,87,#Tamora_Tit
